state,yr,qtr,index_nsa,index_sa,note
MO,1999,3,142.69,141.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,1999,4,142.84,142.53,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2000,1,145.14,144.8,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2000,2,148.1,146.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2000,3,150.06,148.79,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2000,4,151.22,150.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2001,1,152.58,152.35,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2001,2,156.43,155.15,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2001,3,158.04,156.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2001,4,159.13,158.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2002,1,160.52,160.4,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2002,2,163.28,161.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2002,3,165.15,163.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2002,4,167,166.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2003,1,168.31,168.28,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2003,2,171.55,170.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2003,3,173.83,172.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2003,4,174.81,174.25,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2004,1,176.77,176.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MO,2004,2,181.29,179.79,
MO,2004,3,182.92,180.97,
MO,2004,4,184.97,184.48,
MO,2005,1,186.8,187.14,
MO,2005,2,190.98,189.39,
MO,2005,3,194.69,192.18,
MO,2005,4,195.28,194.88,
MO,2006,1,197.07,197.88,
MO,2006,2,199.46,197.64,
MO,2006,3,201.22,198.21,
MO,2006,4,199.61,199.22,
MO,2007,1,199.39,200.9,
MO,2007,2,201.4,199.19,
MO,2007,3,200.26,196.98,
MO,2007,4,192.87,192.42,
MO,2008,1,187.35,189.45,
MO,2008,2,189.52,187.12,
MO,2008,3,189.13,185.77,
MO,2008,4,178.31,177.88,
MO,2009,1,175.77,178.32,
MO,2009,2,180.38,177.73,
MO,2009,3,180.11,176.65,
MO,2009,4,179.64,179.23,
MO,2010,1,172.23,175.07,
MO,2010,2,177.26,174.46,
MO,2010,3,170.08,166.63,
MO,2010,4,165.16,164.92,
MO,2011,1,160.22,162.96,
MO,2011,2,163.72,161,
MO,2011,3,167.23,163.81,
MO,2011,4,161.05,161.03,
MO,2012,1,159.25,161.77,
MO,2012,2,165.62,162.88,
MO,2012,3,167.08,163.58,
MO,2012,4,164.67,164.89,
MO,2013,1,163.34,165.5,
MO,2013,2,170.87,168.12,
MO,2013,3,174.58,171,
MO,2013,4,169.72,170.12,
MO,2014,1,170.4,172.24,
MO,2014,2,177.11,174.34,
MO,2014,3,179.8,176.28,
MO,2014,4,179.82,180.29,
MO,2015,1,181.66,183.21,
MO,2015,2,185.74,182.85,
MO,2015,3,187.5,184.16,
MO,2015,4,186.07,186.5,
MO,2016,1,187.93,189.17,
MO,2016,2,194.27,191.33,
MO,2016,3,197.66,194.35,
MO,2016,4,196.23,196.67,
MO,2017,1,197.03,198.04,
MO,2017,2,205.66,202.61,
MO,2017,3,208.4,205.09,
MO,2017,4,207.97,208.37,
MO,2018,1,211.65,212.64,
MO,2018,2,218.26,215.03,
MO,2018,3,221.95,218.5,
MO,2018,4,222.24,222.66,
MO,2019,1,225.38,226.36,
MS,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1991,2,98.38,98.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1991,3,97.72,98.37,
MS,1991,4,99.78,100.4,
MS,1992,1,101.64,101.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1992,2,101.05,101.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1992,3,101.49,102.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1992,4,101.42,102.04,
MS,1993,1,102.71,102.87,
MS,1993,2,104.15,104.6,
MS,1993,3,105.05,105.61,
MS,1993,4,106.58,107.21,
MS,1994,1,107.95,108.29,
MS,1994,2,109.5,109.91,
MS,1994,3,110.78,111.28,
MS,1994,4,111.28,111.92,
MS,1995,1,113.96,114.49,
MS,1995,2,114.71,115.08,
MS,1995,3,115.76,116.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1995,4,116.12,116.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1996,1,117.43,118.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1996,2,119.34,119.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1996,3,121.27,121.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1996,4,122.53,123.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1997,1,122.95,123.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1997,2,124.43,124.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1997,3,124.91,125.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1997,4,125.74,126.42,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1998,1,126.89,127.91,
MS,1998,2,128.74,128.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1998,3,130.23,130.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1998,4,131.95,132.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1999,1,133.09,134.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1999,2,136.18,136.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1999,3,137.2,137.49,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,1999,4,137.71,138.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2000,1,138.36,139.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2000,2,140.82,140.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2000,3,141.58,141.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2000,4,141.4,142.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2001,1,141.84,143.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2001,2,144.44,144.46,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2001,3,145.11,145.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2001,4,145.03,145.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2002,1,145.23,146.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2002,2,146.14,146.15,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2002,3,148.37,148.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2002,4,149.03,149.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2003,1,148.63,150.07,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2003,2,151.42,151.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2003,3,151.79,152.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2003,4,152.89,153.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2004,1,153.88,155.35,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2004,2,157.03,157.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2004,3,157.68,158.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2004,4,159.13,159.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2005,1,161.91,163.53,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2005,2,164.15,164.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2005,3,168.2,168.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2005,4,174.35,175,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2006,1,177.17,179.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2006,2,182.6,182.46,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2006,3,185.12,185.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2006,4,186.72,187.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2007,1,188.7,191.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2007,2,191.62,191.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2007,3,189.15,189.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2007,4,189.39,190.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2008,1,185.25,187.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2008,2,187.15,186.8,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2008,3,183.23,183.29,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2008,4,177.9,178.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2009,1,172.87,175.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2009,2,174.91,174.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2009,3,173.98,173.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2009,4,170.94,171.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2010,1,166.06,168.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2010,2,166.44,166.03,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2010,3,166.59,166.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2010,4,162.56,163.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2011,1,159.43,161.91,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2011,2,162.05,161.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2011,3,160.91,160.4,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2011,4,160.32,161.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2012,1,160.11,162.42,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2012,2,161.8,161.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2012,3,163.21,162.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2012,4,160.49,162.09,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2013,1,161.71,163.79,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2013,2,166.56,165.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2013,3,166.91,166.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2013,4,164.37,166.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2014,1,166.19,168.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2014,2,170.61,170.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2014,3,171.15,170.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2014,4,170.84,172.63,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2015,1,172.12,173.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2015,2,175.75,175.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2015,3,175.68,175.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2015,4,177.23,178.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2016,1,178.46,180.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2016,2,180.88,180.59,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2016,3,182.2,182.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2016,4,182.66,184.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2017,1,184.34,186.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2017,2,187.29,187.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2017,3,189.27,189.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2017,4,188.3,189.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2018,1,190.75,192.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2018,2,196.09,196.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2018,3,199.13,198.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2018,4,200.13,201.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MS,2019,1,199.23,201.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1991,2,101.94,101.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1991,3,106.53,105.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1991,4,111.75,110.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1992,1,110.58,110.59,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1992,2,112.49,112.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1992,3,117.31,116.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1992,4,120.69,119.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1993,1,123.17,123.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1993,2,127.7,127.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1993,3,131.1,129.97,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1993,4,134.78,133.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1994,1,138.07,138.07,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1994,2,142.74,142.02,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1994,3,145.13,143.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1994,4,147.3,146.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1995,1,149.07,149,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1995,2,151.39,150.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1995,3,154.95,153.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1995,4,154.84,154.46,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1996,1,155.84,155.65,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1996,2,159.47,158.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1996,3,161.47,160.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1996,4,161.54,161.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1997,1,163.61,163.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1997,2,164.19,162.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1997,3,164.41,162.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1997,4,163.36,163.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1998,1,165.46,165.25,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1998,2,166.26,164.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1998,3,167.09,165.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1998,4,168.27,168.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1999,1,169.6,169.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1999,2,173.99,172.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1999,3,176.2,174.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,1999,4,175.54,175.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2000,1,176.57,176.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2000,2,180.27,178.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2000,3,182.22,180.59,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2000,4,180.6,180.29,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2001,1,186.23,186.66,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2001,2,188.77,186.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2001,3,190.3,188.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2001,4,192.48,192.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2002,1,194.31,195,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2002,2,199.73,197.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2002,3,202.55,200.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2002,4,205.72,205.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2003,1,206.54,207.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2003,2,215.93,213.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2003,3,220.93,218.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2003,4,222.04,221.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2004,1,225.35,226.42,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2004,2,235.62,232.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2004,3,241.3,238.78,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2004,4,245.05,244.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2005,1,250.54,251.78,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2005,2,262.55,259.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2005,3,268.6,265.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2005,4,274.27,273.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2006,1,281.38,282.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2006,2,290.39,287.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2006,3,297.94,294.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2006,4,300.27,299.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2007,1,302.32,303.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2007,2,314.44,311.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2007,3,316.43,313.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2007,4,317.34,316.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2008,1,314.01,315.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2008,2,316.54,313.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2008,3,315.33,312.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2008,4,305.65,304.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2009,1,305.06,306.3,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2009,2,306.2,303.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2009,3,307.36,304.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2009,4,307,306.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2010,1,302.32,303.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2010,2,303.22,300.47,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2010,3,297.15,294.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2010,4,292.35,291.58,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2011,1,285.52,286.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2011,2,293.04,290.73,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2011,3,293.35,290.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2011,4,290.82,289.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2012,1,295.34,295.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2012,2,298.81,296.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2012,3,307.1,303.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2012,4,308.29,307.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2013,1,315.57,316.16,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2013,2,317.76,315.78,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2013,3,321.21,317.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2013,4,324.89,323.35,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2014,1,322.24,323.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2014,2,330.36,328.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2014,3,336.74,333.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2014,4,337.99,335.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2015,1,337.68,339.3,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2015,2,343.03,340.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2015,3,347.82,344.28,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2015,4,349.83,347.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2016,1,350.01,352.58,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2016,2,360.46,357.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2016,3,364.7,361.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2016,4,370.42,367.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2017,1,365.53,368.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2017,2,379.66,376,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2017,3,387.78,384.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2017,4,386.23,382.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2018,1,393.6,397.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2018,2,404.05,399.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2018,3,407.36,403.65,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2018,4,411.75,407.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
MT,2019,1,404.81,409.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NC,1991,1,100,100,
NC,1991,2,100.6,100.34,
NC,1991,3,100.68,100.3,
NC,1991,4,101.64,101.06,
NC,1992,1,102.36,102.39,
NC,1992,2,102.94,102.65,
NC,1992,3,103.94,103.53,
NC,1992,4,105.15,104.54,
NC,1993,1,104.31,104.41,
NC,1993,2,106.07,105.73,
NC,1993,3,106.84,106.36,
NC,1993,4,108,107.37,
NC,1994,1,109.41,109.6,
NC,1994,2,110.92,110.49,
NC,1994,3,113.17,112.6,
NC,1994,4,114.27,113.65,
NC,1995,1,114.23,114.47,
NC,1995,2,116.28,115.79,
NC,1995,3,116.97,116.32,
NC,1995,4,118.42,117.86,
NC,1996,1,118.03,118.29,
NC,1996,2,120.86,120.29,
NC,1996,3,122.55,121.86,
NC,1996,4,122.47,121.96,
NC,1997,1,123.39,123.64,
NC,1997,2,125.13,124.51,
NC,1997,3,127.04,126.31,
NC,1997,4,128.97,128.53,
NC,1998,1,130.34,130.53,
NC,1998,2,132.36,131.71,
NC,1998,3,133.73,132.94,
NC,1998,4,134.61,134.25,
NC,1999,1,135.53,135.64,
NC,1999,2,138.28,137.63,
NC,1999,3,139.56,138.69,
NC,1999,4,141.31,141.02,
NC,2000,1,141.34,141.38,
NC,2000,2,144.12,143.47,
NC,2000,3,145.88,144.97,
NC,2000,4,145.83,145.53,
NC,2001,1,147.55,147.59,
NC,2001,2,149.1,148.44,
NC,2001,3,150.51,149.55,
NC,2001,4,150.4,150.11,
NC,2002,1,151.31,151.33,
NC,2002,2,152.97,152.31,
NC,2002,3,154.71,153.74,
NC,2002,4,155.35,155.02,
NC,2003,1,155.94,155.95,
NC,2003,2,157.39,156.73,
NC,2003,3,158.88,157.89,
NC,2003,4,160.03,159.66,
NC,2004,1,160.93,160.96,
NC,2004,2,164.06,163.39,
NC,2004,3,165.86,164.81,
NC,2004,4,167.1,166.69,
NC,2005,1,169.97,170.13,
NC,2005,2,173.43,172.65,
NC,2005,3,176.71,175.5,
NC,2005,4,179.97,179.6,
NC,2006,1,182.17,182.48,
NC,2006,2,185.38,184.43,
NC,2006,3,188.62,187.16,
NC,2006,4,190.7,190.4,
NC,2007,1,191.71,192.28,
NC,2007,2,193.49,192.28,
NC,2007,3,194.37,192.73,
NC,2007,4,191.06,190.81,
NC,2008,1,188.59,189.4,
NC,2008,2,190.33,188.99,
NC,2008,3,187.28,185.55,
NC,2008,4,181.88,181.66,
NC,2009,1,179.69,180.76,
NC,2009,2,180.74,179.24,
NC,2009,3,179.9,178.15,
NC,2009,4,177.47,177.25,
NC,2010,1,173.5,174.74,
NC,2010,2,175.12,173.59,
NC,2010,3,170.71,168.99,
NC,2010,4,168.45,168.21,
NC,2011,1,164.12,165.45,
NC,2011,2,165.02,163.51,
NC,2011,3,165.01,163.32,
NC,2011,4,162.73,162.43,
NC,2012,1,161.25,162.65,
NC,2012,2,164.85,163.3,
NC,2012,3,165.34,163.61,
NC,2012,4,165.39,165.04,
NC,2013,1,165.76,167.24,
NC,2013,2,171.76,170.06,
NC,2013,3,173.51,171.7,
NC,2013,4,172.87,172.5,
NC,2014,1,171.92,173.43,
NC,2014,2,175.96,174.16,
NC,2014,3,178.4,176.59,
NC,2014,4,179.25,178.89,
NC,2015,1,179,180.43,
