Iowa,2017,4.16,1.28,4.34,28.16,215.03,85.25,N/A*,,,,,,,
Iowa,2018,4.74,1.26,4.92,27.83,221.57,84.70,N/A*,,,,,,,
Kansas,1978,9.57,1.32,9.80,27.40,46.10,77.90,N/A*,,,,,,,
Kansas,1979,10.53,1.39,10.77,27.70,50.70,78.60,N/A*,,,,,,,
Kansas,1980,12.10,2.07,12.49,27.80,54.70,77.90,N/A*,,,,,,,
Kansas,1981,13.29,2.23,13.74,27.60,65.80,77.40,N/A*,,,,,,,
Kansas,1982,13.94,2.63,14.49,26.00,59.40,78.50,N/A*,,,,,,,
Kansas,1983,12.17,2.35,12.61,28.40,69.10,80.20,N/A*,,,,,,,
Kansas,1984,12.06,2.29,12.49,28.10,73.30,79.90,N/A*,,,,,,,
Kansas,1985,10.83,2.31,11.24,26.20,77.20,77.40,N/A*,,,,,,,
Kansas,1986,9.79,2.03,10.14,25.50,83.60,77.40,35,,,,,,,
Kansas,1987,8.99,1.99,9.31,27.40,91.40,79.30,46,,,,,,,
Kansas,1988,9.08,1.95,9.40,27.10,92.20,78.56,54,,,,,,,
Kansas,1989,9.76,2.07,10.12,26.80,98.50,77.50,35,,,,,,,
Kansas,1990,9.93,1.76,10.23,26.10,99.68,77.30,16,,,,,,,
Kansas,1991,9.28,1.78,9.57,26.50,95.40,80.10,10,,,,,,,
Kansas,1992,7.88,1.69,8.17,26.00,103.60,79.70,18,,,,,,,
Kansas,1993,6.69,1.30,6.91,25.80,109.60,80.80,28,,,,,,,
Kansas,1994,7.28,0.79,7.40,27.10,113.80,82.80,58,,,,,,,
Kansas,1995,7.77,0.92,7.91,27.40,114.60,82.10,37,,,,,,,
Kansas,1996,7.63,0.85,7.76,26.90,113.70,82.50,33,,,,,,,
Kansas,1997,7.52,0.66,7.63,28.00,127.80,82.20,35,,,,,,,
Kansas,1998,6.95,0.42,7.01,27.90,134.80,81.80,16,,,,,,,
Kansas,1999,7.03,0.34,7.08,28.00,145.30,81.20,27,,,,,,,
Kansas,2000,7.90,0.37,7.96,28.70,137.60,83.20,29,,,,,,,
Kansas,2001,6.94,0.21,6.97,27.80,150.10,83.50,13,,,,,,,
Kansas,2002,6.54,0.25,6.58,27.30,143.60,82.30,14,,,,,,,
Kansas,2003,5.69,0.32,5.73,27.60,164.40,80.60,18,,,,,,,
Kansas,2004,5.72,0.34,5.77,27.30,170.30,79.90,30,,,,,,,
Kansas,2005,5.78,0.19,5.81,27.90,173.18,79.99,19,,,,,,,
Kansas,2006,6.27,0.17,6.30,28.36,188.14,80.62,15,,,,,,,
Kansas,2007,6.14,0.15,6.16,28.07,206.85,80.96,10,,,,,,,
Kansas,2008,5.83,0.17,5.85,27.55,232.46,79.62,N/A*,,,,,,,
Kansas,2009,5.03,0.16,5.06,28.07,231.76,77.70,2,,,,,,,
Kansas,2010,4.77,0.18,4.80,27.84,226.52,77.32,8,,,,,,,
Kansas,2011,4.28,0.19,4.31,28.22,226.30,77.55,N/A*,,,,,,,
Kansas,2012,3.58,0.74,3.56,27.03,226.25,80.21,9,,,,,,,
Kansas,2013,3.78,0.69,3.87,27.21,225.58,81.22,N/A*,,,,,,,
Kansas,2014,4.11,0.74,4.21,27.14,240.93,80.30,N/A*,,,,,,,
Kansas,2015,3.77,0.56,3.82,27.52,253.27,81.67,N/A*,,,,,,,
Kansas,2016,3.68,1.11,3.83,27.75,275.79,83.30,N/A*,,,,,,,
Kansas,2017,4.02,1.09,4.18,27.96,239.01,84.61,N/A*,,,,,,,
Kansas,2018,4.64,1.03,4.79,28.06,251.44,83.37,N/A*,,,,,,,
Kentucky,1978,9.18,1.06,9.36,24.80,45.20,74.70,N/A*,,,,,,,
Kentucky,1979,10.42,1.29,10.66,21.80,53.10,70.70,N/A*,,,,,,,
Kentucky,1980,12.42,2.06,12.81,24.60,51.00,73.10,N/A*,,,,,,,
Kentucky,1981,14.34,2.64,14.88,25.30,53.30,74.60,N/A*,,,,,,,
Kentucky,1982,14.49,2.03,14.91,23.60,48.30,76.70,N/A*,,,,,,,
Kentucky,1983,12.59,1.68,12.91,20.50,48.20,71.70,N/A*,,,,,,,
Kentucky,1984,12.25,2.14,12.67,23.50,52.90,73.20,N/A*,,,,,,,
Kentucky,1985,11.53,1.85,11.89,22.30,57.60,75.60,N/A*,,,,,,,
Kentucky,1986,10.05,1.64,10.35,22.10,62.30,75.20,45,,,,,,,
Kentucky,1987,9.04,1.40,9.28,23.20,72.00,76.70,56,,,,,,,
Kentucky,1988,9.35,1.49,9.60,24.60,73.40,77.66,57,,,,,,,
Kentucky,1989,10.22,1.32,10.45,24.60,75.10,75.90,44,,,,,,,
Kentucky,1990,10.03,1.53,10.29,24.46,81.48,79.37,40,,,,,,,
Kentucky,1991,9.35,1.11,9.55,23.80,85.50,76.00,45,,,,,,,
Kentucky,1992,7.86,1.58,8.14,24.00,110.50,75.60,18,,,,,,,
Kentucky,1993,7.03,1.02,7.20,24.20,103.60,78.20,24,,,,,,,
Kentucky,1994,7.59,1.12,7.77,26.70,106.00,80.10,32,,,,,,,
Kentucky,1995,7.76,1.04,7.93,27.50,112.90,80.60,20,,,,,,,
Kentucky,1996,7.52,1.17,7.71,27.70,123.30,80.60,19,,,,,,,
Kentucky,1997,7.39,1.20,7.58,28.50,138.70,78.40,34,,,,,,,
Kentucky,1998,6.91,1.09,7.08,27.90,138.40,79.50,14,,,,,,,
Kentucky,1999,7.28,0.79,7.40,27.90,142.50,79.20,10,,,,,,,
Kentucky,2000,8.09,0.90,8.24,28.50,150.70,77.40,12,,,,,,,
Kentucky,2001,7.00,0.57,7.08,27.10,153.70,77.20,8,,,,,,,
Kentucky,2002,6.49,0.59,6.58,26.90,164.10,78.10,13,,,,,,,
Kentucky,2003,5.68,0.55,5.76,26.90,168.20,76.80,15,,,,,,,
Kentucky,2004,5.71,0.54,5.79,28.50,168.00,79.10,36,,,,,,,
Kentucky,2005,5.94,0.47,6.02,27.74,193.04,78.55,23,,,,,,,
Kentucky,2006,6.62,0.50,6.70,28.70,196.36,78.14,12,,,,,,,
Kentucky,2007,6.48,0.66,6.58,29.01,201.52,80.33,5,,,,,,,
Kentucky,2008,6.12,0.71,6.23,28.64,202.70,79.63,N/A*,,,,,,,
Kentucky,2009,5.09,0.78,5.20,27.75,217.25,75.63,2,,,,,,,
Kentucky,2010,4.84,0.71,4.94,26.60,206.58,74.67,2,,,,,,,
Kentucky,2011,4.53,0.85,4.65,28.18,228.70,78.30,N/A*,,,,,,,
Kentucky,2012,3.67,0.98,3.79,27.12,247.79,77.74,10,,,,,,,
Kentucky,2013,3.86,1.13,4.02,26.05,233.56,79.95,N/A*,,,,,,,
Kentucky,2014,4.18,1.34,4.37,27.20,252.55,79.72,N/A*,,,,,,,
Kentucky,2015,3.85,1.06,4.00,27.48,327.52,78.97,N/A*,,,,,,,
Kentucky,2016,3.77,1.24,3.95,27.97,273.83,81.51,N/A*,,,,,,,
Kentucky,2017,4.00,1.13,4.14,27.99,294.50,81.21,N/A*,,,,,,,
Kentucky,2018,4.65,1.27,4.84,27.67,265.65,81.36,N/A*,,,,,,,
Louisiana,1978,9.41,1.68,9.70,28.00,57.20,77.40,N/A*,,,,,,,
Louisiana,1979,10.07,2.84,10.57,27.80,67.40,75.20,N/A*,,,,,,,
Louisiana,1980,11.93,2.29,12.37,27.80,75.70,73.20,N/A*,,,,,,,
Louisiana,1981,13.87,2.85,14.51,26.40,75.90,70.90,N/A*,,,,,,,
Louisiana,1982,14.36,2.77,14.95,27.40,83.70,76.20,N/A*,,,,,,,
Louisiana,1983,12.51,2.47,12.98,27.20,88.40,78.80,N/A*,,,,,,,
Louisiana,1984,11.86,3.27,12.47,28.30,77.70,83.20,N/A*,,,,,,,
Louisiana,1985,11.41,3.53,12.07,27.00,89.00,81.40,N/A*,,,,,,,
Louisiana,1986,10.01,2.95,10.52,27.50,93.10,80.00,5,,,,,,,
Louisiana,1987,9.51,2.78,9.98,27.60,96.50,79.10,14,,,,,,,
Louisiana,1988,9.16,2.77,9.62,28.10,86.40,83.07,33,,,,,,,
Louisiana,1989,9.78,2.67,10.24,27.60,81.50,82.30,10,,,,,,,
Louisiana,1990,9.97,2.41,10.40,27.30,85.90,81.60,5,,,,,,,
Louisiana,1991,9.37,2.43,9.79,26.60,96.70,79.30,4,,,,,,,
Louisiana,1992,7.85,1.79,8.20,23.10,120.30,77.10,13,,,,,,,
Louisiana,1993,7.08,1.26,7.30,23.50,118.00,78.90,8,,,,,,,
Louisiana,1994,7.91,1.21,8.12,25.00,121.60,80.80,25,,,,,,,
Louisiana,1995,7.99,1.07,8.17,25.90,113.00,81.10,18,,,,,,,
Louisiana,1996,7.78,1.00,7.95,24.20,115.40,83.80,7,,,,,,,
Louisiana,1997,7.65,1.15,7.84,26.90,126.90,82.60,9,,,,,,,
Louisiana,1998,6.97,0.90,7.11,27.40,137.10,80.20,4,,,,,,,
Louisiana,1999,7.13,0.75,7.25,27.90,153.30,80.50,30,,,,,,,
Louisiana,2000,7.89,0.73,8.01,28.00,161.90,80.20,26,,,,,,,
Louisiana,2001,6.86,0.74,6.98,27.80,157.80,80.30,7,,,,,,,
Louisiana,2002,6.43,0.68,6.53,27.90,161.50,81.30,9,,,,,,,
Louisiana,2003,5.65,0.59,5.74,27.70,163.00,81.50,11,,,,,,,
Louisiana,2004,5.75,0.54,5.83,28.10,169.20,82.40,20,,,,,,,
Louisiana,2005,5.91,0.59,6.00,28.37,186.98,81.46,17,,,,,,,
Louisiana,2006,6.54,0.60,6.62,28.55,216.24,79.50,9,,,,,,,
Louisiana,2007,6.51,1.00,6.66,29.24,220.18,79.37,2,,,,,,,
Louisiana,2008,6.10,0.45,6.17,28.91,211.18,81.55,N/A*,,,,,,,
Louisiana,2009,4.99,0.75,5.09,26.82,246.65,75.83,4,,,,,,,
Louisiana,2010,4.81,0.57,4.90,26.92,241.06,70.24,2,,,,,,,
Louisiana,2011,4.46,0.69,4.56,26.13,260.90,74.36,N/A*,,,,,,,
Louisiana,2012,3.67,0.70,3.69,26.41,328.80,75.88,13,,,,,,,
Louisiana,2013,3.84,0.82,3.95,25.30,280.59,78.69,N/A*,,,,,,,
Louisiana,2014,4.13,1.05,4.28,27.90,314.45,79.73,N/A*,,,,,,,
Louisiana,2015,3.89,1.08,4.04,27.76,295.61,79.09,N/A*,,,,,,,
Louisiana,2016,3.72,0.93,3.83,27.81,310.26,82.27,N/A*,,,,,,,
Louisiana,2017,4.12,1.24,4.27,27.76,294.30,81.44,N/A*,,,,,,,
Louisiana,2018,4.55,0.85,4.68,27.25,316.53,79.64,N/A*,,,,,,,
Maine,1978,9.33,1.05,9.50,26.90,44.90,74.80,N/A*,,,,,,,
Maine,1979,10.81,1.16,11.02,28.10,51.20,74.60,N/A*,,,,,,,
Maine,1980,12.39,2.12,12.80,26.80,51.80,73.80,N/A*,,,,,,,
Maine,1981,14.80,2.13,15.25,28.00,53.10,72.80,N/A*,,,,,,,
Maine,1982,15.17,2.73,15.77,23.30,64.10,74.80,N/A*,,,,,,,
Maine,1983,12.17,2.95,12.74,25.50,63.90,73.20,N/A*,,,,,,,
Maine,1984,12.15,2.56,12.63,27.20,65.70,75.80,N/A*,,,,,,,
Maine,1985,11.27,2.31,11.70,26.30,73.60,79.60,N/A*,,,,,,,
Maine,1986,9.72,2.13,10.09,27.70,94.40,72.30,46,,,,,,,
Maine,1987,9.71,1.59,9.97,28.00,92.00,68.30,55,,,,,,,
Maine,1988,9.83,1.78,10.13,25.50,101.00,66.76,32,,,,,,,
Maine,1989,10.71,1.71,11.02,27.50,120.90,65.30,28,,,,,,,
Maine,1990,9.93,1.33,10.17,27.00,127.26,68.10,36,,,,,,,
Maine,1991,9.21,1.81,9.51,28.40,105.50,75.70,52,,,,,,,
Maine,1992,7.79,1.92,8.10,26.80,127.30,75.00,30,,,,,,,
Maine,1993,7.07,1.49,7.31,26.00,131.50,71.80,24,,,,,,,
Maine,1994,7.43,1.74,7.71,27.20,118.40,75.30,43,,,,,,,
Maine,1995,7.87,1.62,8.13,26.90,123.60,76.80,24,,,,,,,
Maine,1996,7.67,0.74,7.79,26.10,129.60,75.00,21,,,,,,,
Maine,1997,7.71,1.01,7.87,27.00,131.10,78.10,12,,,,,,,
Maine,1998,7.11,0.72,7.22,24.40,140.00,74.30,4,,,,,,,
Maine,1999,7.30,0.75,7.42,23.70,131.60,73.30,5,,,,,,,
Maine,2000,8.23,0.74,8.35,27.60,150.10,78.50,7,,,,,,,
Maine,2001,7.01,0.77,7.13,26.90,154.00,78.20,6,,,,,,,
Maine,2002,6.58,0.59,6.68,26.20,159.80,74.00,7,,,,,,,
Maine,2003,5.72,0.30,5.76,25.40,232.40,71.00,14,,,,,,,
Maine,2004,5.80,0.47,5.86,27.10,221.10,72.90,21,,,,,,,
Maine,2005,5.95,0.34,6.00,27.43,241.04,73.74,19,,,,,,,
Maine,2006,6.53,0.41,6.60,27.85,219.89,76.09,8,,,,,,,
Maine,2007,6.38,0.39,6.44,28.32,217.52,77.03,4,,,,,,,
Maine,2008,5.95,0.47,6.02,28.00,205.38,75.93,N/A*,,,,,,,
Maine,2009,5.00,0.45,5.06,26.84,222.57,77.35,1,,,,,,,
Maine,2010,4.80,0.44,4.87,26.67,230.63,75.46,3,,,,,,,
Maine,2011,4.51,0.48,4.58,26.62,224.10,75.88,N/A*,,,,,,,
Maine,2012,3.68,0.28,3.70,26.13,262.83,73.38,10,,,,,,,
Maine,2013,3.76,0.52,3.84,25.59,266.08,79.71,N/A*,,,,,,,
Maine,2014,4.17,0.74,4.29,27.91,278.01,78.16,N/A*,,,,,,,
Maine,2015,3.88,0.64,3.98,26.31,279.51,79.28,N/A*,,,,,,,
Maine,2016,3.73,0.76,3.80,26.99,347.84,76.90,N/A*,,,,,,,
Maine,2017,4.06,0.77,4.13,27.53,322.69,77.93,N/A*,,,,,,,
Maine,2018,4.65,0.96,4.67,26.55,368.86,75.36,N/A*,,,,,,,
Maryland,1978,9.48,0.19,9.52,26.30,60.10,73.50,N/A*,,,,,,,
Maryland,1979,10.55,0.27,10.61,25.10,71.60,69.70,N/A*,,,,,,,
Maryland,1980,12.57,1.09,12.77,26.10,72.50,71.30,N/A*,,,,,,,
Maryland,1981,14.66,1.09,14.88,23.60,81.30,69.50,N/A*,,,,,,,
Maryland,1982,15.07,1.74,15.44,25.20,82.90,67.60,N/A*,,,,,,,
Maryland,1983,12.24,1.21,12.47,23.60,82.80,72.50,N/A*,,,,,,,
Maryland,1984,11.99,2.32,12.43,26.70,93.00,78.30,N/A*,,,,,,,
Maryland,1985,11.18,2.70,11.68,24.70,104.80,77.00,N/A*,,,,,,,
Maryland,1986,9.77,2.48,10.22,24.10,112.90,74.10,29,,,,,,,
Maryland,1987,9.23,2.41,9.64,24.90,119.60,75.30,27,,,,,,,
Maryland,1988,9.15,2.48,9.57,27.20,144.20,76.47,48,,,,,,,
Maryland,1989,9.76,2.56,10.20,26.70,151.90,75.90,35,,,,,,,
Maryland,1990,9.80,2.56,10.24,27.43,153.50,73.71,20,,,,,,,
Maryland,1991,9.18,2.12,9.55,24.50,150.80,74.60,26,,,,,,,
Maryland,1992,7.84,1.85,8.16,26.30,179.30,80.20,10,,,,,,,
Maryland,1993,6.90,1.27,7.10,27.00,181.80,80.00,13,,,,,,,
Maryland,1994,7.27,1.39,7.50,28.30,183.50,83.30,32,,,,,,,
Maryland,1995,7.57,1.36,7.79,28.30,192.80,82.00,25,,,,,,,
Maryland,1996,7.52,1.33,7.74,27.30,199.90,78.20,23,,,,,,,
Maryland,1997,7.53,1.08,7.70,28.20,200.00,79.40,22,,,,,,,
Maryland,1998,7.01,0.82,7.13,28.40,213.50,78.30,13,,,,,,,
Maryland,1999,7.21,0.76,7.32,28.50,223.90,77.60,14,,,,,,,
Maryland,2000,8.00,0.73,8.12,29.00,235.60,76.40,16,,,,,,,
Maryland,2001,7.05,0.62,7.14,28.00,251.30,74.80,7,,,,,,,
Maryland,2002,6.58,0.56,6.66,27.70,267.60,74.30,10,,,,,,,
Maryland,2003,5.91,0.64,6.00,27.60,299.90,73.40,11,,,,,,,
Maryland,2004,5.81,0.63,5.90,28.10,327.50,72.50,28,,,,,,,
Maryland,2005,6.05,0.67,6.15,29.00,400.89,72.39,22,,,,,,,
Maryland,2006,6.67,0.66,6.77,29.89,446.00,73.22,12,,,,,,,
Maryland,2007,6.49,0.63,6.58,30.20,449.92,76.12,5,,,,,,,
Maryland,2008,6.12,0.57,6.20,29.16,455.35,72.59,N/A*,,,,,,,
Maryland,2009,5.03,0.81,5.14,29.15,424.95,71.19,1,,,,,,,
Maryland,2010,4.72,0.75,4.82,28.75,424.15,71.89,2,,,,,,,
Maryland,2011,4.55,0.79,4.66,28.95,426.70,73.89,N/A*,,,,,,,
Maryland,2012,3.65,0.70,3.74,28.46,421.79,76.62,9,,,,,,,
Maryland,2013,3.91,0.71,4.01,28.50,432.65,78.52,N/A*,,,,,,,
Maryland,2014,4.14,0.71,4.23,28.78,447.65,78.88,N/A*,,,,,,,
Maryland,2015,3.98,1.02,4.08,28.91,479.99,78.07,N/A*,,,,,,,
Maryland,2016,3.79,1.01,3.82,29.21,493.99,80.03,N/A*,,,,,,,
Maryland,2017,4.15,1.00,4.10,29.12,479.08,79.55,N/A*,,,,,,,
Maryland,2018,4.66,0.79,4.61,29.18,479.74,80.75,N/A*,,,,,,,
Massachusetts,1978,8.98,0.41,9.05,24.70,51.70,72.30,N/A*,,,,,,,
Massachusetts,1979,10.78,1.42,11.05,25.60,59.30,72.40,N/A*,,,,,,,
Massachusetts,1980,12.96,2.05,13.36,27.00,67.00,72.00,N/A*,,,,,,,
Massachusetts,1981,15.68,1.65,16.03,27.50,71.90,71.40,N/A*,,,,,,,
Massachusetts,1982,15.75,1.94,16.17,26.30,72.20,69.30,N/A*,,,,,,,
Massachusetts,1983,12.82,1.90,13.19,26.70,82.60,71.20,N/A*,,,,,,,
Massachusetts,1984,12.78,1.67,13.10,26.90,94.40,72.60,N/A*,,,,,,,
Massachusetts,1985,11.82,1.59,12.11,26.30,116.80,69.20,N/A*,,,,,,,
Massachusetts,1986,10.07,1.65,10.35,27.10,146.90,65.60,38,,,,,,,
Massachusetts,1987,9.00,1.50,9.24,28.40,167.90,68.70,56,,,,,,,
Massachusetts,1988,9.18,1.59,9.44,29.30,175.40,72.82,68,,,,,,,
Massachusetts,1989,10.07,1.65,10.34,29.30,163.90,73.90,31,,,,,,,
Massachusetts,1990,9.73,1.51,9.98,29.00,157.72,75.00,28,,,,,,,
Massachusetts,1991,9.10,1.66,9.38,28.60,150.90,77.40,22,,,,,,,
Massachusetts,1992,8.11,1.77,8.41,27.60,167.60,78.30,14,,,,,,,
Massachusetts,1993,7.06,1.24,7.27,26.70,169.50,77.60,13,,,,,,,
Massachusetts,1994,7.47,1.04,7.64,28.00,182.80,79.30,40,,,,,,,
Massachusetts,1995,7.74,0.87,7.88,28.20,177.50,78.90,34,,,,,,,
Massachusetts,1996,7.53,0.80,7.66,27.90,177.60,78.90,36,,,,,,,
Massachusetts,1997,7.56,0.82,7.72,27.70,208.50,78.20,23,,,,,,,
Massachusetts,1998,7.04,0.80,7.17,28.70,220.40,78.70,13,,,,,,,
Massachusetts,1999,7.16,0.67,7.26,28.60,223.10,77.30,25,,,,,,,
Massachusetts,2000,7.88,0.55,7.97,29.00,256.40,74.60,38,,,,,,,
Massachusetts,2001,6.93,0.52,7.01,28.30,281.30,73.40,22,,,,,,,
Massachusetts,2002,6.38,0.33,6.43,28.30,307.00,73.70,27,,,,,,,
Massachusetts,2003,5.55,0.22,5.58,27.40,328.60,69.10,32,,,,,,,
Massachusetts,2004,5.38,0.27,5.42,28.50,375.90,69.90,45,,,,,,,
Massachusetts,2005,5.62,0.22,5.66,28.86,388.50,72.84,39,,,,,,,
Massachusetts,2006,6.32,0.25,6.36,29.55,363.72,76.39,21,,,,,,,
Massachusetts,2007,6.30,0.23,6.33,29.82,354.14,78.87,13,,,,,,,
Massachusetts,2008,5.96,0.21,5.99,29.10,366.01,72.51,N/A*,,,,,,,
Massachusetts,2009,4.86,0.20,4.89,28.64,379.97,65.29,7,,,,,,,
Massachusetts,2010,4.76,0.21,4.79,28.01,368.84,64.84,10,,,,,,,
Massachusetts,2011,4.44,0.45,4.50,28.93,435.20,74.14,N/A*,,,,,,,
Massachusetts,2012,3.63,0.68,3.69,27.96,511.10,72.09,20,,,,,,,
Massachusetts,2013,3.71,0.68,3.81,27.86,509.25,75.27,N/A*,,,,,,,
Massachusetts,2014,3.94,0.88,4.06,28.58,549.86,75.57,N/A*,,,,,,,
Massachusetts,2015,3.71,0.80,3.81,28.74,578.49,74.36,N/A*,,,,,,,
Massachusetts,2016,3.54,0.83,3.64,28.98,611.36,76.04,N/A*,,,,,,,
Massachusetts,2017,3.86,0.70,3.83,28.94,595.71,75.93,N/A*,,,,,,,
Massachusetts,2018,4.33,0.81,4.43,29.21,643.63,75.36,N/A*,,,,,,,
Michigan,1978,9.41,0.87,9.56,27.80,51.00,74.90,N/A*,,,,,,,
Michigan,1979,10.97,0.97,11.15,27.40,55.30,74.90,N/A*,,,,,,,
Michigan,1980,12.68,1.35,12.98,27.60,62.70,73.40,N/A*,,,,,,,
Michigan,1981,14.33,1.74,14.70,27.60,71.80,72.40,N/A*,,,,,,,
Michigan,1982,14.22,2.07,14.66,27.20,73.00,72.70,N/A*,,,,,,,
Michigan,1983,11.81,2.15,12.22,28.30,68.20,75.60,N/A*,,,,,,,
Michigan,1984,11.50,2.48,11.97,27.00,68.30,77.20,N/A*,,,,,,,
Michigan,1985,11.41,2.50,11.89,22.60,72.00,74.50,N/A*,,,,,,,
Michigan,1986,10.08,2.36,10.51,21.80,77.80,72.80,8,,,,,,,
Michigan,1987,9.38,2.68,9.86,23.00,88.00,73.00,20,,,,,,,
Michigan,1988,9.19,2.58,9.64,25.00,93.90,73.01,42,,,,,,,
Michigan,1989,9.89,2.30,10.30,25.40,103.40,71.70,23,,,,,,,
Michigan,1990,9.92,2.05,10.28,25.64,106.29,72.29,14,,,,,,,
Michigan,1991,9.01,1.89,9.33,24.70,112.20,71.80,13,,,,,,,
Michigan,1992,7.92,1.92,8.28,20.90,119.90,71.60,15,,,,,,,
Michigan,1993,6.99,1.96,7.33,23.00,112.30,75.10,20,,,,,,,
Michigan,1994,7.58,1.40,7.82,24.50,125.40,76.80,30,,,,,,,
Michigan,1995,7.89,1.27,8.12,25.90,120.30,78.40,23,,,,,,,
Michigan,1996,7.87,0.83,8.01,25.80,116.70,78.80,30,,,,,,,
Michigan,1997,7.67,0.72,7.79,25.60,152.50,77.00,21,,,,,,,
Michigan,1998,7.07,0.73,7.18,28.00,165.20,77.80,13,,,,,,,
Michigan,1999,7.33,0.74,7.44,28.30,156.00,78.30,17,,,,,,,
Michigan,2000,8.04,0.84,8.17,28.70,169.10,77.80,21,,,,,,,
Michigan,2001,6.99,0.59,7.08,27.90,186.50,76.80,12,,,,,,,
Michigan,2002,6.41,0.58,6.50,27.60,188.10,77.10,22,,,,,,,
Michigan,2003,5.54,0.25,5.58,27.90,173.20,79.60,30,,,,,,,
Michigan,2004,5.63,0.25,5.67,28.40,183.40,77.70,33,,,,,,,
Michigan,2005,5.84,0.27,5.88,28.52,196.48,77.59,31,,,,,,,
Michigan,2006,6.67,0.15,6.69,28.94,179.88,82.45,19,,,,,,,
Michigan,2007,6.66,0.16,6.68,29.03,176.45,82.96,12,,,,,,,
Michigan,2008,6.21,0.11,6.22,28.59,172.75,84.53,N/A*,,,,,,,
Michigan,2009,5.19,0.15,5.21,27.52,180.81,79.58,4,,,,,,,
Michigan,2010,5.05,0.34,5.11,26.68,185.88,79.07,1,,,,,,,
Michigan,2011,4.51,0.60,4.59,25.74,216.70,73.58,N/A*,,,,,,,
Michigan,2012,3.60,0.47,3.63,24.12,253.71,72.84,9,,,,,,,
Michigan,2013,3.74,0.65,3.82,24.68,246.60,78.56,N/A*,,,,,,,
Michigan,2014,4.10,0.96,4.24,26.64,258.55,78.93,N/A*,,,,,,,
Michigan,2015,3.86,0.99,3.99,26.94,293.94,78.91,N/A*,,,,,,,
Michigan,2016,3.72,1.06,3.85,27.62,302.83,79.78,N/A*,,,,,,,
Michigan,2017,4.09,1.15,4.24,28.07,269.55,80.39,N/A*,,,,,,,
Michigan,2018,4.69,1.23,4.86,28.21,264.94,80.59,N/A*,,,,,,,
Minnesota,1978,9.41,0.84,9.55,27.10,60.40,71.20,N/A*,,,,,,,
Minnesota,1979,10.43,0.92,10.59,28.00,70.50,70.50,N/A*,,,,,,,
Minnesota,1980,12.18,1.31,12.41,28.40,76.60,70.80,N/A*,,,,,,,
Minnesota,1981,13.65,2.25,14.12,28.20,80.30,74.90,N/A*,,,,,,,
Minnesota,1982,13.91,2.68,14.46,27.10,86.40,73.80,N/A*,,,,,,,
Minnesota,1983,11.87,2.85,12.40,27.90,75.80,78.10,N/A*,,,,,,,
Minnesota,1984,11.45,3.66,12.13,28.90,89.40,82.80,N/A*,,,,,,,
Minnesota,1985,10.80,3.17,11.37,28.20,84.10,85.00,N/A*,,,,,,,
Minnesota,1986,9.75,2.06,10.10,27.30,125.60,76.60,19,,,,,,,
Minnesota,1987,8.63,1.80,8.91,29.30,133.20,76.90,48,,,,,,,
Minnesota,1988,8.82,1.83,9.11,29.70,133.70,73.77,59,,,,,,,
Minnesota,1989,9.73,1.79,10.03,29.60,129.90,77.90,26,,,,,,,
Minnesota,1990,9.53,2.27,9.91,28.60,131.30,73.70,45,,,,,,,
Minnesota,1991,9.13,1.78,9.42,28.50,110.20,76.20,23,,,,,,,
Minnesota,1992,7.99,1.90,8.33,25.40,117.50,81.00,10,,,,,,,
Minnesota,1993,7.00,1.33,7.22,24.90,123.80,77.50,9,,,,,,,
Minnesota,1994,7.71,1.18,7.91,25.70,125.20,79.60,26,,,,,,,
Minnesota,1995,7.84,1.17,8.03,26.70,119.70,81.20,13,,,,,,,
Minnesota,1996,7.69,1.10,7.90,24.20,128.40,77.60,11,,,,,,,
Minnesota,1997,7.53,1.27,7.74,26.80,147.70,81.10,11,,,,,,,
Minnesota,1998,6.96,1.19,7.14,27.80,153.50,81.60,4,,,,,,,
Minnesota,1999,7.26,1.10,7.43,28.30,155.60,82.20,10,,,,,,,
Minnesota,2000,7.96,1.15,8.14,28.80,179.60,79.90,12,,,,,,,
Minnesota,2001,6.88,1.03,7.04,28.00,199.40,78.20,7,,,,,,,
Minnesota,2002,6.37,1.16,6.54,28.00,205.10,78.40,15,,,,,,,
Minnesota,2003,5.46,1.06,5.62,28.00,232.80,77.20,25,,,,,,,
Minnesota,2004,5.44,1.03,5.58,28.90,250.00,77.50,41,,,,,,,
Minnesota,2005,5.62,0.81,5.74,28.99,272.55,76.36,31,,,,,,,
Minnesota,2006,6.37,0.80,6.48,29.19,274.74,77.07,19,,,,,,,
Minnesota,2007,6.29,0.93,6.43,29.25,266.35,79.74,6,,,,,,,
Minnesota,2008,5.94,0.93,6.08,28.74,266.44,79.98,N/A*,,,,,,,
Minnesota,2009,4.95,1.09,5.11,28.24,262.03,74.86,4,,,,,,,
Minnesota,2010,4.72,1.09,4.88,27.55,256.93,75.02,7,,,,,,,
Minnesota,2011,4.45,1.41,4.65,28.38,238.80,78.14,N/A*,,,,,,,
Minnesota,2012,3.58,1.45,3.78,27.56,257.97,80.14,7,,,,,,,
Minnesota,2013,3.85,1.36,4.04,27.82,279.16,81.09,N/A*,,,,,,,
Minnesota,2014,4.19,1.39,4.38,28.65,287.77,81.93,N/A*,,,,,,,
Minnesota,2015,3.90,1.24,4.07,28.11,293.94,82.10,N/A*,,,,,,,
Minnesota,2016,3.72,1.35,3.89,28.27,294.96,83.26,N/A*,,,,,,,
